"","time","MIE","KE1","KE2","REPLICATE"
"33",31,0.350588082583772,0.377772403172464,1.82145939596499,3
"34",31,-0.112707691546318,1.04058893991218,1.37933906992969,4
"35",31,0.343677301390398,0.751057981435679,1.42599548651308,5
"36",36,-0.01492811060924,0.0302796282835595,1.45514011259074,1
"37",36,-0.300278657958935,0.483825759999513,2.24477356413385,2
"38",36,-0.056923344494884,0.449245550003477,1.63437592299989,3
"39",36,-0.294370978084086,0.564064807257619,1.36589039966204,4
"40",36,-0.0980658759517801,0.693802651585193,1.65007988932308,5
"41",41,-0.306261175313219,0.499197001988103,1.77154599050802,1
"42",41,-0.0672362875038568,0.572487494633176,1.26105822585002,2
"43",41,0.425390194774237,0.737716120599229,2.20762607073711,3
"44",41,0.234025810782985,0.69786336560785,1.8092539865812,4
"45",41,-0.133558288546442,0.401338663372973,1.8675394359948,5
"46",46,0.0570479518939189,0.26659329154687,1.72678832244936,1
"47",46,0.0797845080480245,0.186656319420423,1.66120386359082,2
"48",46,0.400970285211046,0.295397569171257,2.25696223018035,3
"49",46,0.527556939173426,0.783194047988897,1.82279810843501,4
"50",46,0.164218839147371,0.606787620892301,1.89471255171672,5
"51",51,-0.390346808050176,0.417174084424634,2.069510715102,1
"52",51,0.0193847899243223,0.546028586393619,1.67660057316471,2
"53",51,-0.00196061378193391,0.223691927669763,1.30012468181998,3
"54",51,-0.377187870605115,1.02682771918694,2.09026620560737,4
"55",51,0.419694470592092,1.00794161610705,1.89336649908996,5
"56",56,-0.119949804073611,0.381891928801549,2.05751961525142,1
"57",56,-0.125118845981353,0.241538232506691,1.70157629212392,2
"58",56,0.0981297366763178,0.431142218410462,2.0892778468455,3
"59",56,0.116510903660141,0.306157098661602,1.45210059831665,4
"60",56,0.0369387165458969,0.380509854981073,1.88693536825926,5
"61",61,-0.176763822994387,0.855101120183928,1.5082974145336,1
"62",61,-0.404901530388787,0.203084227147657,2.3940493750024,2
"63",61,0.288019720591493,0.386117289599202,1.70753873551323,3
"64",61,0.00278526707844965,-0.0593893005098101,1.79077636696254,4
"65",61,-0.0254499454470413,0.574677196677367,1.33532035526736,5
"66",66,0.41167089109962,0.76865449723178,2.02308358797466,1
"67",66,-0.0678928637415846,0.735456603956878,1.61593506373145,2
"68",66,0.249442475346117,0.401967066486541,1.8415082170539,3
"69",66,0.0127831456137608,0.161729192783757,2.16945238003591,4
"70",66,0.103565442669476,0.451263959323751,2.20900754282585,5
"71",71,0.0779411975871644,0.260586512050915,1.79709980332882,1
"72",71,0.21701622619727,0.720350939098841,1.6499735604901,2
"73",71,-0.0829935053907233,0.627473140119635,2.26890768790478,3
"74",71,-0.064294172541614,0.675731272331503,1.99167271595542,4
"75",71,0.325683036925649,0.104272880935792,1.59449767465691,5
"76",76,0.195582513761565,0.314447779427889,2.13951469155208,1
"77",76,-0.0650855023702156,0.360227870048235,2.36110649711045,2
"78",76,-0.0528198968812823,0.127128435395615,2.34184981223238,3
"79",76,-0.35969316012489,0.639515382218313,2.19118386907722,4
"80",76,-0.0615668414957326,0.626158109536758,1.67461780033079,5
"81",81,0.442087647682305,0.416794904016562,1.71699204926918,1
"82",81,0.0192503491678694,0.683405600905353,1.87735119372607,2
"83",81,-0.0762004088689863,0.356832984684131,2.11741662441683,3
"84",81,-0.342133959920641,0.473972655409109,1.91794091768868,4
"85",81,0.486763845468822,0.701367950908897,1.97170145562585,5
"86",86,-0.445681241453663,0.319162436401984,1.82921467355585,1
"87",86,-0.0757554933028524,0.289252329748162,1.75625624457961,2
"88",86,-0.298736980609024,0.38548866831149,1.6515793194989,3
"89",86,0.0922686538788826,0.993747659835685,1.86631069864562,4
"90",86,-0.0843022127122358,1.01972500865005,2.29178548048653,5
"91",91,0.217762003018362,0.903130689626063,1.8663250276737,1
"92",91,-0.161421346597529,0.299359805384087,1.92688714020831,2
"93",91,-0.514877657870638,0.284269261406419,1.72899046591332,3
"94",91,0.522580932670643,1.35665902281309,1.44776386811774,4
"95",91,0.0322580204105094,0.330802672513515,1.7359567992397,5
"96",96,0.053277898129572,0.284318198100296,1.32372541821741,1
"97",96,0.291517888963243,0.375792508844551,1.66841854946278,2
"98",96,0.142013543487952,0.335033979090833,2.01015995328092,3
"99",96,-0.0423097392727514,-0.0189789292015737,2.13465500868018,4
"100",96,-0.710775642557216,0.647157500178973,1.93538100722542,5
