"","time","MIE","KE1","KE2","REPLICATE"
"62",61,-0.0922079086045847,0.742441959948945,1.87554432070763,2
"63",61,0.429778438669496,0.272830170641723,1.94107027212407,3
"64",61,0.125559318232171,0.870384130677994,1.45929630591461,4
"65",61,0.0855478583638173,0.650342147813545,1.84539792788429,5
"66",66,0.0105074236492142,-0.0241173764504712,1.58049861472379,1
"67",66,-0.426188932276418,0.721414117338605,1.83786027614453,2
"68",66,0.549257517396811,0.574798426000054,1.82037959111947,3
"69",66,0.449069163545722,0.236766796422237,1.87342656083324,4
"70",66,-0.0603888195913491,0.588406427915366,1.50632216114353,5
"71",71,-0.326984581923926,0.318677660884599,2.45943018454031,1
"72",71,-0.359499952996286,0.11680014171844,1.77944612650043,2
"73",71,-0.285243596703429,0.823712898240454,1.99355780162891,3
"74",71,0.159688038070544,0.490934396007009,1.93673202542626,4
"75",71,-0.00258022294354687,0.543614489910118,1.89564614519652,5
"76",76,0.476488516786071,0.519166700596788,2.45003097700469,1
"77",76,-0.236827357453941,0.475829958236873,1.39754562078719,2
"78",76,0.0662850028230704,0.583163242974372,1.58876586817348,3
"79",76,-0.325795758175128,0.333424893020491,1.76480815825971,4
"80",76,-0.674581765158942,-0.258399518190571,2.24674167105091,5
"81",81,0.00202035311609555,0.190542752727963,1.91742677187535,1
"82",81,-0.185833428407746,0.927008117550619,1.48399971308543,2
"83",81,0.371095650138797,1.1167783818985,2.2304385098039,3
"84",81,-0.240465439992334,0.763209732402112,1.66097060994984,4
"85",81,-0.267943189661596,0.957147178480954,1.60896520588193,5
"86",86,0.0224553035504001,0.755614260889475,1.52495057314195,1
"87",86,0.151365316131509,0.406462380658547,1.861295591371,2
"88",86,0.131276457505305,0.368834244685838,2.02189852033088,3
"89",86,-0.293083958388286,0.0109234376774507,1.43832338439173,4
"90",86,0.291292249111323,0.320345522042356,1.58918039255852,5
"91",91,0.741337472672235,0.305102734660526,2.00123791166583,1
"92",91,0.0780575404873002,0.257350008692623,1.818820943708,2
"93",91,-0.224885680863012,0.373800000935393,2.03055019589755,3
"94",91,-0.162910626128981,0.518939805058415,2.17551890127422,4
"95",91,0.45473639073363,0.0958517755399245,2.7271245616118,5
"96",96,-0.203153457889946,1.06330111744273,1.65406592771915,1
"97",96,0.488936946617182,0.671944096489039,2.17159128115297,2
"98",96,-0.179551902084376,0.25958329436898,1.81333778878112,3
"99",96,0.788465925249717,0.608453317791622,1.76950246516719,4
"100",96,-0.2186951915838,0.0700492005732271,1.75869587241324,5
